provinsi,daerah,jenis,tahun,peng,Cluster,peng_asli
-1.6899629426166276,1.1633182459074338,0.0,-0.4777927729643747,-0.3712279766968378,2,470393.0
-1.6899629426166276,1.1633182459074338,0.0,-0.2509618605469365,-0.3712024350825452,0,470402.0
-1.6899629426166276,1.1633182459074338,0.0,-0.024130948129498245,-0.20222195287974423,0,529945.0
-1.6899629426166276,1.1633182459074338,0.0,0.20269996428794,-0.11836883315708732,0,559492.0
-1.6899629426166276,1.1633182459074338,0.0,0.4295308767053782,-0.07113955037289751,0,576134.0
-1.6899629426166276,1.1633182459074338,0.0,0.6563617891228165,0.09269571552851323,0,633864.0
-1.6899629426166276,1.1633182459074338,0.0,0.8831927015402548,0.11124176546209576,0,640399.0
-1.6899629426166276,1.1633182459074338,0.0,1.110023613957693,0.29296183728262465,0,704431.0
-1.6899629426166276,1.1633182459074338,0.0,1.3368545263751312,0.3487532367691279,0,724090.0
-1.6899629426166276,1.1633182459074338,0.0,1.5636854387925694,0.32695488794895233,0,716409.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,-1.8387782474690042,-0.46595898615100534,2,437013.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,-1.6119473350515658,-0.26561056363972885,2,507609.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,-1.3851164226341277,-0.08443537959077574,2,571449.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,-1.1582855102166894,0.13493870761135576,2,648749.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,-0.9314545977992512,0.4417247127942486,1,756850.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,-0.704623685381813,0.6167301780129631,1,818516.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,-0.4777927729643747,0.9298363137547065,1,928844.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,-0.2509618605469365,1.0634558499479532,1,975927.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,-0.024130948129498245,1.1212735508350038,1,996300.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,0.20269996428794,1.4392552969494932,1,1108346.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,0.4295308767053782,1.6620945298239895,1,1186867.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,0.6563617891228165,1.9017032514601597,1,1271297.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,0.8831927015402548,1.9258911601952666,1,1279820.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,1.110023613957693,2.1524537928421976,1,1359653.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,1.3368545263751312,2.4329546389608456,1,1458492.0
-1.6899629426166276,1.1633182459074338,1.224744871391589,1.5636854387925694,2.4161794742848843,1,1452581.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,-0.9314545977992512,-0.7717658961193479,2,329257.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,-0.704623685381813,-0.6954957978844541,2,356132.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,-0.4777927729643747,-0.6509228429866964,2,371838.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,-0.2509618605469365,-0.551602856831289,0,406835.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,-0.024130948129498245,-0.5274262999247565,0,415354.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,0.20269996428794,-0.4235627443824071,0,451952.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,0.4295308767053782,-0.20444691128034542,0,529161.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,0.6563617891228165,-0.15192483842329693,0,547668.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,0.8831927015402548,-0.11891655888580675,0,559299.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,1.110023613957693,-0.015799386072230456,0,595634.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,1.3368545263751312,0.12030052466454341,0,643591.0
-1.6899629426166276,-0.012508798343090769,-1.224744871391589,1.5636854387925694,0.19093444001219995,0,668480.0
-1.6899629426166276,-0.012508798343090769,0.0,-0.9314545977992512,-1.0682160613851623,2,224798.0
-1.6899629426166276,-0.012508798343090769,0.0,-0.704623685381813,-1.0592197372398744,2,227968.0
-1.6899629426166276,-0.012508798343090769,0.0,-0.4777927729643747,-0.9809630690044439,2,255543.0
-1.6899629426166276,-0.012508798343090769,0.0,-0.2509618605469365,-0.9313782817910462,2,273015.0
-1.6899629426166276,-0.012508798343090769,0.0,-0.024130948129498245,-0.7504613518421629,2,336764.0
-1.6899629426166276,-0.012508798343090769,0.0,0.20269996428794,-0.695467418313018,0,356142.0
-1.6899629426166276,-0.012508798343090769,0.0,0.4295308767053782,-0.6452611184851667,0,373833.0
-1.6899629426166276,-0.012508798343090769,0.0,0.6563617891228165,-0.49679055255933596,0,426149.0
-1.6899629426166276,-0.012508798343090769,0.0,0.8831927015402548,-0.4741323027246423,0,434133.0
-1.6899629426166276,-0.012508798343090769,0.0,1.110023613957693,-0.3310907488145643,0,484536.0
-1.6899629426166276,-0.012508798343090769,0.0,1.3368545263751312,-0.3035881061357045,0,494227.0
-1.6899629426166276,-0.012508798343090769,0.0,1.5636854387925694,-0.2541395408652008,0,511651.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,-0.9314545977992512,-0.13379880614697076,2,554055.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,-0.704623685381813,-0.04853238376678912,2,584100.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,-0.4777927729643747,0.07429723936639915,1,627381.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,-0.2509618605469365,0.2232020127352043,1,679850.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,-0.024130948129498245,0.42829549959062,1,752118.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,0.20269996428794,0.5871529886621144,1,808094.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,0.4295308767053782,0.8564751215920274,1,902994.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,0.6563617891228165,1.0574677603749065,1,973817.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,0.8831927015402548,1.113137127704234,1,993433.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,1.110023613957693,1.3592958544278884,1,1080171.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,1.3368545263751312,1.522898407843522,1,1137819.0
-1.6899629426166276,-0.012508798343090769,1.224744871391589,1.5636854387925694,1.642980888461682,1,1180132.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,-1.8387782474690042,-1.2200439306119002,2,171298.99999999994
1.6621683620243293,-1.1883358425936152,-1.224744871391589,-1.6119473350515658,-1.143413411819766,2,198301.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,-1.3851164226341277,-1.0841852462323343,2,219171.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,-1.1582855102166894,-0.9999319745524264,2,248859.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,-0.9314545977992512,-0.830517284906651,2,308555.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,-0.704623685381813,-0.7411273107967837,2,340053.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,-0.4777927729643747,-0.6752895430218516,2,363252.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,-0.2509618605469365,-0.6219245968931468,2,382056.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,-0.024130948129498245,-0.533859948769352,0,413087.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,0.20269996428794,-0.42632407668315325,0,450979.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,0.4295308767053782,-0.31387286282419774,0,490603.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,0.6563617891228165,-0.23183035975917293,0,519512.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,0.8831927015402548,-0.1914604193911222,0,533737.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,1.110023613957693,-0.16108292612577144,0,544441.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,1.3368545263751312,-0.06110737187018685,0,579669.0
1.6621683620243293,-1.1883358425936152,-1.224744871391589,1.5636854387925694,0.08560082266945335,0,631364.0
1.6621683620243293,-1.1883358425936152,0.0,-1.8387782474690042,-1.392722270972843,2,110453.0
1.6621683620243293,-1.1883358425936152,0.0,-1.6119473350515658,-1.3656992430512558,2,119975.0
1.6621683620243293,-1.1883358425936152,0.0,-1.3851164226341277,-1.3439973847739635,2,127622.0
1.6621683620243293,-1.1883358425936152,0.0,-1.1582855102166894,-1.2793316932993481,2,150408.0
1.6621683620243293,-1.1883358425936152,0.0,-0.9314545977992512,-1.1794043843152051,2,185619.0
1.6621683620243293,-1.1883358425936152,0.0,-0.704623685381813,-1.1537435758225574,2,194661.0
1.6621683620243293,-1.1883358425936152,0.0,-0.4777927729643747,-1.11721339146983,2,207533.0
1.6621683620243293,-1.1883358425936152,0.0,-0.2509618605469365,-1.0761084202015805,2,222017.0
1.6621683620243293,-1.1883358425936152,0.0,-0.024130948129498245,-0.9416176311652414,2,269407.0
1.6621683620243293,-1.1883358425936152,0.0,0.20269996428794,-0.8909657720658412,2,287255.0
1.6621683620243293,-1.1883358425936152,0.0,0.4295308767053782,-0.9169075383157077,0,278114.0
1.6621683620243293,-1.1883358425936152,0.0,0.6563617891228165,-0.7484095088273228,0,337487.0
1.6621683620243293,-1.1883358425936152,0.0,0.8831927015402548,-0.6588322295459763,0,369051.0
1.6621683620243293,-1.1883358425936152,0.0,1.110023613957693,-0.5976969567580291,0,390593.0
1.6621683620243293,-1.1883358425936152,0.0,1.3368545263751312,-0.619191644163837,0,383019.0
1.6621683620243293,-1.1883358425936152,0.0,1.5636854387925694,-0.5588737030332536,0,404273.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,-1.8387782474690042,-0.9065830502272038,2,281752.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,-1.6119473350515658,-0.8029295035134825,2,318276.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,-1.3851164226341277,-0.7219994796487583,2,346793.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,-1.1582855102166894,-0.5730805164942351,2,399267.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,-0.9314545977992512,-0.3037385178643166,2,494174.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,-0.704623685381813,-0.18869057321894522,2,534713.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,-0.4777927729643747,-0.08631978313414204,2,570785.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,-0.2509618605469365,0.008150134262812072,2,604073.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,-0.024130948129498245,0.230705571422946,1,682494.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,0.20269996428794,0.3888933026085451,1,738234.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,0.4295308767053782,0.4754055881747776,1,768718.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,0.6563617891228165,0.7259461207281873,1,857000.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,0.8831927015402548,0.8558905024204408,1,902788.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,1.110023613957693,0.9474061064308824,1,935035.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,1.3368545263751312,1.0258869732806593,1,962689.0
1.6621683620243293,-1.1883358425936152,1.224744871391589,1.5636854387925694,1.232913108950883,1,1035638.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,-1.8387782474690042,-1.1170062205983453,2,207606.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,-1.6119473350515658,-1.0604883040830744,2,227520.99999999994
1.6621683620243293,1.1633182459074338,-1.224744871391589,-1.3851164226341277,-0.9749522757742484,2,257661.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,-1.1582855102166894,-0.8871657474505287,2,288594.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,-0.9314545977992512,-0.7855725576230784,2,324392.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,-0.704623685381813,-0.7156452936041843,2,349032.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,-0.4777927729643747,-0.6746481647073926,0,363478.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,-0.2509618605469365,-0.5246876712811595,0,416319.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,-0.024130948129498245,-0.525385808738491,0,416073.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,0.20269996428794,-0.3066701275936802,0,493141.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,0.4295308767053782,-0.1348346605043935,0,553690.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,0.6563617891228165,-0.04257551172232244,0,586199.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,0.8831927015402548,0.031032582711851997,0,612136.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,1.110023613957693,0.11991740045015417,0,643456.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,1.3368545263751312,0.08302963349733004,0,630458.0
1.6621683620243293,1.1633182459074338,-1.224744871391589,1.5636854387925694,0.2504832947568613,0,689463.0
1.6621683620243293,1.1633182459074338,0.0,-1.8387782474690042,-1.0659229920131141,2,225606.0
1.6621683620243293,1.1633182459074338,0.0,-1.6119473350515658,-0.9962738477942951,2,250148.0
1.6621683620243293,1.1633182459074338,0.0,-1.3851164226341277,-0.9263664494754064,2,274781.0
1.6621683620243293,1.1633182459074338,0.0,-1.1582855102166894,-0.7739511231199383,2,328487.0
1.6621683620243293,1.1633182459074338,0.0,-0.9314545977992512,-0.818095546489009,2,312932.0
1.6621683620243293,1.1633182459074338,0.0,-0.704623685381813,-0.8077455167862123,2,316579.0
1.6621683620243293,1.1633182459074338,0.0,-0.4777927729643747,-0.6255543440798419,2,380777.0
1.6621683620243293,1.1633182459074338,0.0,-0.2509618605469365,-0.6248448547939359,2,381027.0
1.6621683620243293,1.1633182459074338,0.0,-0.024130948129498245,-0.4188602493954222,0,453609.0
1.6621683620243293,1.1633182459074338,0.0,0.20269996428794,-0.35984493059376216,0,474404.0
1.6621683620243293,1.1633182459074338,0.0,0.4295308767053782,-0.31049569382328523,0,491793.0
1.6621683620243293,1.1633182459074338,0.0,0.6563617891228165,-0.16055222813991374,0,544628.0
1.6621683620243293,1.1633182459074338,0.0,0.8831927015402548,-0.03924942594999517,0,587371.0
1.6621683620243293,1.1633182459074338,0.0,1.110023613957693,0.10953899117592138,0,639799.0
1.6621683620243293,1.1633182459074338,0.0,1.3368545263751312,0.1587378162177862,0,657135.0
1.6621683620243293,1.1633182459074338,0.0,1.5636854387925694,0.1920440812553569,0,668871.0
1.6621683620243293,1.1633182459074338,1.224744871391589,-1.8387782474690042,-0.47674606125392,2,433212.0
1.6621683620243293,1.1633182459074338,1.224744871391589,-1.6119473350515658,-0.35057900051982993,2,477669.0
1.6621683620243293,1.1633182459074338,1.224744871391589,-1.3851164226341277,-0.19513557389211522,2,532442.0
1.6621683620243293,1.1633182459074338,1.224744871391589,-1.1582855102166894,0.04506628078707244,2,617081.0
1.6621683620243293,1.1633182459074338,1.224744871391589,-0.9314545977992512,0.10251788520259572,2,637325.0
1.6621683620243293,1.1633182459074338,1.224744871391589,-0.704623685381813,0.18279234096714284,1,665611.0
1.6621683620243293,1.1633182459074338,1.224744871391589,-0.4777927729643747,0.4059806425703049,1,744255.0
1.6621683620243293,1.1633182459074338,1.224744871391589,-0.2509618605469365,0.5566506252824441,1,797346.0
1.6621683620243293,1.1633182459074338,1.224744871391589,-0.024130948129498245,0.7619370932236263,1,869682.0
1.6621683620243293,1.1633182459074338,1.224744871391589,0.20269996428794,1.0396709311272407,1,967546.0
1.6621683620243293,1.1633182459074338,1.224744871391589,0.4295308767053782,1.2608527970298606,1,1045483.0
1.6621683620243293,1.1633182459074338,1.224744871391589,0.6563617891228165,1.503058249452447,1,1130828.0
1.6621683620243293,1.1633182459074338,1.224744871391589,0.8831927015402548,1.6979663081193963,1,1199507.0
1.6621683620243293,1.1633182459074338,1.224744871391589,1.110023613957693,1.935639542983615,1,1283255.0
1.6621683620243293,1.1633182459074338,1.224744871391589,1.3368545263751312,1.9479506010726557,1,1287593.0
1.6621683620243293,1.1633182459074338,1.224744871391589,1.5636854387925694,2.1487133653269015,1,1358335.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,-0.9314545977992512,-0.8084152746721076,2,316343.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,-0.704623685381813,-0.7286005679648276,2,344467.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,-0.4777927729643747,-0.6749745297789094,2,363363.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,-0.2509618605469365,-0.5740312321373491,0,398932.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,-0.024130948129498245,-0.5296626101539322,0,414566.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,0.20269996428794,-0.36604302899543684,0,472220.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,0.4295308767053782,-0.22259564721382058,0,522766.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,0.6563617891228165,-0.13181507410357762,0,554754.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,0.8831927015402548,-0.07060601442989621,0,576322.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,1.110023613957693,-0.008392317927371943,0,598244.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,1.3368545263751312,0.018758418065678406,0,607811.0
1.6621683620243293,-0.012508798343090769,-1.224744871391589,1.5636854387925694,0.17801038318013646,0,663926.0
1.6621683620243293,-0.012508798343090769,0.0,-0.9314545977992512,-1.0017397532529149,2,248222.0
1.6621683620243293,-0.012508798343090769,0.0,-0.704623685381813,-0.9836591282908866,2,254593.0
1.6621683620243293,-0.012508798343090769,0.0,-0.4777927729643747,-0.875314438418755,2,292770.0
1.6621683620243293,-0.012508798343090769,0.0,-0.2509618605469365,-0.8538452926272398,2,300335.0
1.6621683620243293,-0.012508798343090769,0.0,-0.024130948129498245,-0.6827476943952954,2,360624.0
1.6621683620243293,-0.012508798343090769,0.0,0.20269996428794,-0.6233974966506877,0,381537.0
1.6621683620243293,-0.012508798343090769,0.0,0.4295308767053782,-0.6077490009607452,0,387051.0
1.6621683620243293,-0.012508798343090769,0.0,0.6563617891228165,-0.43774401622909603,0,446955.0
1.6621683620243293,-0.012508798343090769,0.0,0.8831927015402548,-0.32228172984075554,0,487640.0
1.6621683620243293,-0.012508798343090769,0.0,1.110023613957693,-0.21339782811133537,0,526007.0
1.6621683620243293,-0.012508798343090769,0.0,1.3368545263751312,-0.18814568544736943,0,534905.0
1.6621683620243293,-0.012508798343090769,0.0,1.5636854387925694,-0.13801601046239595,0,552569.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,-0.9314545977992512,-0.10397187656748302,2,564565.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,-0.704623685381813,-0.006076544898174798,2,599060.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,-0.4777927729643747,0.15589418315987502,2,656133.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,-0.2509618605469365,0.2783066265929506,1,699267.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,-0.024130948129498245,0.49377000885116823,1,775189.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,0.20269996428794,0.7167397877542713,1,853756.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,0.4295308767053782,0.8758385031829736,1,909817.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,0.6563617891228165,1.136624061024866,1,1001709.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,0.8831927015402548,1.3132982450440314,1,1063963.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,1.110023613957693,1.4843958432759758,1,1124252.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,1.3368545263751312,1.5367958839758484,1,1142716.0
1.6621683620243293,-0.012508798343090769,1.224744871391589,1.5636854387925694,1.7461803620324237,1,1216496.0
1.4649841676336848,-1.1883358425936152,-1.224744871391589,-1.8387782474690042,-1.1610711811673944,2,192079.0
1.4649841676336848,-1.1883358425936152,-1.224744871391589,-1.6119473350515658,-1.1034265956661047,2,212391.0
1.4649841676336848,-1.1883358425936152,-1.224744871391589,-1.3851164226341277,-1.029971750917686,2,238274.0
